czas,temperatura,wilgotność,wiatr,opady,ciśnienie,zachmurzenie
2022-12-18 10:00:00,-5.6,88.55,11.22,0.0,1037.04,4.0
2022-12-18 11:00:00,-4.97,87.3,10.86,0.0,1037.08,4.0
2022-12-18 12:00:00,-4.81,85.8,12.53,0.0,1037.11,9.0
2022-12-18 13:00:00,-4.81,85.95,11.6,0.0,1037.36,100.0
2022-12-18 14:00:00,-5.42,87.6,11.79,0.0,1037.75,100.0
2022-12-18 15:00:00,-5.87,89.05,10.86,0.0,1038.05,100.0
2022-12-18 16:00:00,-6.44,90.35,12.22,0.0,1038.32,100.0
2022-12-18 17:00:00,-6.64,90.8,12.28,0.0,1038.38,100.0
2022-12-18 18:00:00,-6.95,91.4,13.52,0.0,1038.38,100.0
2022-12-18 19:00:00,-7.12,91.25,12.4,0.0,1038.51,100.0
2022-12-18 20:00:00,-6.99,91.2,13.36,0.0,1038.57,100.0
2022-12-18 21:00:00,-7.14,90.6,12.58,0.0,1038.51,100.0
2022-12-18 22:00:00,-7.15,90.25,14.22,0.0,1038.2,97.0
2022-12-18 23:00:00,-7.38,89.65,14.02,0.0,1037.74,65.0
2022-12-19 00:00:00,-7.62,90.6,13.97,0.0,1037.38,14.0
2022-12-19 01:00:00,-7.36,89.45,14.56,0.0,1036.93,97.0
2022-12-19 02:00:00,-7.33,88.95,14.96,0.0,1036.28,73.0
2022-12-19 03:00:00,-7.68,88.25,15.21,0.0,1035.66,100.0
2022-12-19 04:00:00,-7.52,86.25,17.08,0.0,1035.25,100.0
2022-12-19 05:00:00,-7.74,86.1,17.52,0.0,1034.75,100.0
2022-12-19 06:00:00,-7.94,85.8,18.04,0.0,1034.38,100.0
2022-12-19 07:00:00,-7.86,84.95,18.77,0.0,1034.12,100.0
2022-12-19 08:00:00,-7.5,84.0,17.8,0.0,1033.81,56.0
2022-12-19 09:00:00,-6.56,81.85,18.77,0.0,1033.26,84.0
2022-12-19 10:00:00,-5.46,79.2,19.26,0.0,1032.14,86.0
2022-12-19 11:00:00,-4.44,76.7,19.49,0.0,1031.04,98.0
2022-12-19 12:00:00,-3.89,75.05,19.48,0.0,1029.96,94.0
2022-12-19 13:00:00,-3.59,74.8,18.99,0.0,1029.14,95.0
2022-12-19 14:00:00,-3.84,76.6,18.49,0.02,1028.56,100.0
2022-12-19 15:00:00,-3.98,78.6,18.63,0.02,1027.96,100.0
2022-12-19 16:00:00,-3.8,80.15,17.44,0.06,1027.25,100.0
2022-12-19 17:00:00,-3.62,81.6,18.02,0.11,1026.5,100.0
2022-12-19 18:00:00,-3.14,82.85,18.65,0.13,1025.82,100.0
2022-12-19 19:00:00,-2.52,83.2,17.88,0.18,1025.16,100.0
2022-12-19 20:00:00,-2.1,83.8,17.73,0.16,1024.58,100.0
2022-12-19 21:00:00,-1.54,84.65,18.64,0.13,1023.92,100.0
2022-12-19 22:00:00,-1.2,86.55,18.16,0.16,1023.32,100.0
2022-12-19 23:00:00,-0.7,87.75,19.37,0.31,1022.71,100.0
2022-12-20 00:00:00,-0.23,88.65,18.76,0.31,1022.08,100.0
2022-12-20 01:00:00,0.24,89.55,17.82,0.32,1021.76,100.0
2022-12-20 02:00:00,0.64,90.55,17.38,0.36,1021.21,100.0
2022-12-20 03:00:00,0.9,90.5,17.98,0.3,1020.78,100.0
2022-12-20 04:00:00,1.08,90.15,17.66,0.22,1020.55,100.0
2022-12-20 05:00:00,1.17,89.5,17.86,0.13,1020.38,100.0
2022-12-20 06:00:00,1.25,89.45,18.48,0.02,1020.27,100.0
2022-12-20 07:00:00,1.25,88.35,18.16,0.0,1020.37,100.0
2022-12-20 08:00:00,1.58,87.35,17.66,0.0,1020.31,100.0
2022-12-20 09:00:00,1.91,85.75,17.37,0.0,1020.2,100.0
2022-12-20 10:00:00,2.4,84.25,16.37,0.02,1020.07,100.0
2022-12-20 11:00:00,2.77,83.3,16.98,0.02,1019.53,100.0
2022-12-20 12:00:00,2.9,83.65,17.58,0.01,1019.02,100.0
2022-12-20 13:00:00,2.86,83.45,16.22,0.04,1018.82,100.0
2022-12-20 14:00:00,2.8,84.05,15.38,0.01,1018.66,100.0
2022-12-20 15:00:00,2.7,84.55,14.64,0.02,1018.42,100.0
2022-12-20 16:00:00,2.54,85.6,14.84,0.02,1018.06,100.0
2022-12-20 17:00:00,2.5,85.65,15.7,0.01,1017.81,100.0
2022-12-20 18:00:00,2.46,85.45,16.13,0.01,1017.56,100.0
2022-12-20 19:00:00,2.43,84.4,14.82,0.0,1017.3,99.0
2022-12-20 20:00:00,2.33,84.25,14.8,0.0,1016.94,100.0
2022-12-20 21:00:00,2.22,84.4,15.66,0.02,1016.74,100.0
2022-12-20 22:00:00,2.12,84.3,14.64,0.04,1016.41,100.0
2022-12-20 23:00:00,1.98,85.2,14.36,0.02,1015.82,100.0
2022-12-21 00:00:00,1.74,86.45,13.79,0.02,1015.3,100.0
2022-12-21 01:00:00,1.7,86.1,14.55,0.02,1015.12,100.0
2022-12-21 02:00:00,1.76,86.55,13.97,0.02,1014.7,94.0
2022-12-21 03:00:00,1.72,86.7,13.61,0.02,1014.42,90.0
2022-12-21 04:00:00,1.68,87.0,14.0,0.06,1014.1,100.0
2022-12-21 05:00:00,1.55,87.15,13.81,0.06,1013.78,100.0
2022-12-21 06:00:00,1.56,87.9,14.35,0.04,1013.66,100.0
2022-12-21 07:00:00,1.76,87.6,13.78,0.02,1013.7,100.0
2022-12-21 08:00:00,1.98,88.15,13.92,0.02,1013.64,100.0
2022-12-21 09:00:00,2.36,88.05,14.06,0.08,1013.54,100.0
2022-12-21 10:00:00,2.7,87.9,14.57,0.06,1013.28,100.0
2022-12-21 11:00:00,2.94,87.65,13.72,0.06,1013.01,100.0
2022-12-21 12:00:00,3.01,89.25,12.17,0.11,1012.67,100.0
2022-12-21 13:00:00,2.92,90.25,11.04,0.1,1012.47,100.0
2022-12-21 14:00:00,2.81,91.5,10.89,0.18,1012.56,100.0
2022-12-21 15:00:00,2.64,93.85,10.98,0.22,1012.5,100.0
2022-12-21 16:00:00,2.66,94.6,12.35,0.2,1012.36,100.0
2022-12-21 17:00:00,2.58,95.9,11.36,0.2,1012.3,100.0
2022-12-21 18:00:00,2.62,96.6,10.46,0.15,1012.02,100.0
2022-12-21 19:00:00,2.7,96.35,10.8,0.06,1011.82,100.0
2022-12-21 20:00:00,2.7,96.4,10.5,0.04,1011.66,100.0
2022-12-21 21:00:00,2.79,96.45,11.34,0.02,1011.56,100.0
2022-12-21 22:00:00,2.8,96.7,10.94,0.0,1011.34,100.0
2022-12-21 23:00:00,2.88,96.75,12.08,0.0,1011.2,100.0
2022-12-22 00:00:00,2.94,96.75,10.82,0.0,1010.9,100.0
2022-12-22 01:00:00,3.02,97.4,10.96,0.0,1010.76,100.0
2022-12-22 02:00:00,3.05,97.35,11.29,0.0,1010.5,100.0
2022-12-22 03:00:00,3.22,96.75,13.14,0.0,1010.3,100.0
2022-12-22 04:00:00,3.19,96.65,12.04,0.0,1010.08,100.0
2022-12-22 05:00:00,3.26,96.65,11.94,0.01,1009.66,93.0
2022-12-22 06:00:00,3.22,96.45,12.62,0.0,1009.48,92.0
2022-12-22 07:00:00,3.21,96.7,12.08,0.0,1009.4,34.0
2022-12-22 08:00:00,3.4,96.2,12.51,0.01,1009.08,84.0
2022-12-22 09:00:00,3.71,95.3,12.57,0.0,1008.6,95.0
2022-12-22 10:00:00,4.06,94.85,13.27,0.01,1007.81,100.0
2022-12-22 11:00:00,4.56,93.2,13.0,0.0,1007.0,99.0
2022-12-22 12:00:00,5.01,91.9,13.16,0.02,1006.25,91.0
2022-12-22 13:00:00,4.99,91.6,13.41,0.04,1005.88,100.0
2022-12-22 14:00:00,4.83,92.1,13.1,0.04,1005.5,100.0
2022-12-22 15:00:00,4.72,92.45,12.08,0.03,1005.34,100.0
2022-12-22 16:00:00,4.54,93.2,11.94,0.11,1004.99,100.0
2022-12-22 17:00:00,4.62,93.45,11.94,0.12,1004.81,100.0
2022-12-22 18:00:00,4.6,94.0,14.51,0.16,1004.56,100.0
2022-12-22 19:00:00,4.62,94.25,14.57,0.13,1004.42,100.0
2022-12-22 20:00:00,4.73,94.7,14.28,0.12,1004.46,100.0
2022-12-22 21:00:00,4.97,93.5,13.63,0.18,1004.5,100.0
2022-12-22 22:00:00,4.82,94.05,12.64,0.14,1004.56,100.0
2022-12-22 23:00:00,4.86,94.5,14.16,0.11,1004.61,100.0
2022-12-23 00:00:00,4.64,95.3,13.7,0.14,1004.56,100.0
2022-12-23 01:00:00,4.58,95.45,13.76,0.11,1004.7,100.0
2022-12-23 02:00:00,4.5,95.8,13.58,0.03,1004.71,100.0
2022-12-23 03:00:00,4.42,96.05,12.35,0.05,1004.8,100.0
2022-12-23 04:00:00,4.34,96.7,12.71,0.0,1004.79,100.0
2022-12-23 05:00:00,4.29,94.9,12.76,0.02,1004.73,100.0
2022-12-23 06:00:00,4.22,96.5,12.53,0.06,1004.82,100.0
2022-12-23 07:00:00,4.27,96.15,11.78,0.02,1005.08,100.0
2022-12-23 08:00:00,4.45,95.1,12.62,0.06,1005.19,100.0
2022-12-23 09:00:00,4.82,95.25,12.42,0.13,1005.0,100.0
2022-12-23 10:00:00,5.24,95.0,12.76,0.25,1004.7,100.0
2022-12-23 11:00:00,5.4,94.6,13.54,0.24,1004.5,100.0
2022-12-23 12:00:00,5.64,93.85,12.89,0.29,1004.33,100.0
2022-12-23 13:00:00,5.74,93.4,13.09,0.12,1004.42,100.0
2022-12-23 14:00:00,5.62,93.75,12.78,0.11,1004.62,100.0
2022-12-23 15:00:00,5.36,93.65,12.51,0.09,1004.9,100.0
2022-12-23 16:00:00,5.04,94.35,11.25,0.02,1005.11,42.0
2022-12-23 17:00:00,4.9,94.75,10.42,0.0,1005.22,37.0
2022-12-23 18:00:00,4.6,94.9,10.01,0.01,1005.41,81.0
2022-12-23 19:00:00,4.47,93.85,9.89,0.02,1005.66,100.0
2022-12-23 20:00:00,4.35,94.25,9.67,0.02,1005.85,100.0
2022-12-23 21:00:00,4.12,94.1,7.2,0.05,1006.0,100.0
2022-12-23 22:00:00,3.7,94.95,7.92,0.08,1006.04,100.0
2022-12-23 23:00:00,3.56,94.8,7.96,0.1,1006.06,100.0
2022-12-24 00:00:00,3.2,95.95,6.48,0.14,1005.98,100.0
2022-12-24 01:00:00,3.0,95.95,5.69,0.19,1006.03,100.0
2022-12-24 02:00:00,2.69,96.45,5.64,0.26,1006.14,100.0
2022-12-24 03:00:00,2.66,96.4,6.88,0.31,1006.34,100.0
2022-12-24 04:00:00,2.73,96.5,8.78,0.18,1006.6,100.0
2022-12-24 05:00:00,2.64,96.35,9.7,0.24,1006.8,100.0
2022-12-24 06:00:00,2.64,96.6,10.17,0.14,1007.21,100.0
2022-12-24 07:00:00,2.47,96.35,10.32,0.15,1007.82,100.0
2022-12-24 08:00:00,2.6,96.75,10.04,0.09,1008.6,100.0
2022-12-24 09:00:00,2.94,96.35,10.02,0.07,1009.22,100.0
2022-12-24 10:00:00,3.51,94.3,10.55,0.06,1009.8,100.0
2022-12-24 11:00:00,3.73,90.95,11.27,0.06,1010.41,100.0
2022-12-24 12:00:00,3.65,91.0,11.36,0.02,1011.05,100.0
2022-12-24 13:00:00,3.71,91.2,9.51,0.06,1011.83,100.0
2022-12-24 14:00:00,3.44,91.8,9.4,0.08,1012.61,100.0
2022-12-24 15:00:00,3.16,92.45,8.14,0.08,1013.52,100.0
2022-12-24 16:00:00,2.98,92.85,7.92,0.1,1014.14,100.0
2022-12-24 17:00:00,2.86,93.7,8.57,0.07,1014.67,100.0
2022-12-24 18:00:00,2.75,94.05,8.73,0.05,1015.16,100.0
2022-12-24 19:00:00,2.74,93.7,8.48,0.05,1015.75,100.0
2022-12-24 20:00:00,2.7,94.3,8.33,0.03,1016.36,100.0
2022-12-24 21:00:00,2.56,95.2,6.59,0.06,1016.91,100.0
2022-12-24 22:00:00,2.34,95.4,6.82,0.06,1017.11,100.0
2022-12-24 23:00:00,2.46,95.5,7.33,0.02,1017.3,100.0
2022-12-25 00:00:00,2.46,95.2,6.93,0.0,1017.74,100.0
2022-12-25 01:00:00,2.48,95.75,7.47,0.02,1018.33,100.0
2022-12-25 02:00:00,2.42,96.2,6.84,0.03,1018.68,99.0
2022-12-25 03:00:00,2.28,96.8,6.3,0.02,1018.92,100.0
2022-12-25 04:00:00,2.32,97.2,5.85,0.0,1019.15,100.0
2022-12-25 05:00:00,2.4,97.25,6.59,0.0,1019.44,100.0
2022-12-25 06:00:00,2.43,96.95,6.66,0.0,1019.83,100.0
2022-12-25 07:00:00,2.56,97.2,7.02,0.0,1020.54,100.0
2022-12-25 08:00:00,2.73,97.15,7.13,0.0,1021.15,87.0
2022-12-25 09:00:00,2.95,97.2,6.97,0.0,1021.52,61.0
2022-12-25 10:00:00,3.78,96.35,6.36,0.0,1021.65,49.0
2022-12-25 11:00:00,4.28,95.1,7.82,0.0,1021.46,100.0
2022-12-25 12:00:00,4.66,93.25,8.21,0.0,1021.28,100.0
2022-12-25 13:00:00,4.66,92.9,8.44,0.0,1021.34,100.0
2022-12-25 14:00:00,4.53,93.25,9.5,0.0,1021.28,100.0
2022-12-25 15:00:00,4.05,94.65,8.44,0.0,1021.46,100.0
2022-12-25 16:00:00,3.92,95.4,10.24,0.0,1021.31,100.0
2022-12-25 17:00:00,3.95,96.15,10.96,0.0,1020.92,100.0
2022-12-25 18:00:00,3.76,96.0,11.27,0.01,1020.63,100.0
2022-12-25 19:00:00,3.81,95.95,12.19,0.02,1020.21,100.0
2022-12-25 20:00:00,3.92,95.8,12.96,0.0,1019.58,100.0
2022-12-25 21:00:00,3.96,95.75,13.58,0.07,1019.08,100.0
2022-12-25 22:00:00,3.97,95.65,15.59,0.16,1018.25,100.0
2022-12-25 23:00:00,4.08,95.4,15.52,0.31,1017.48,100.0
2022-12-26 00:00:00,4.15,95.65,14.88,0.38,1016.9,100.0
2022-12-26 01:00:00,4.22,95.85,15.95,0.55,1016.2,100.0
2022-12-26 02:00:00,4.35,95.75,16.58,0.64,1015.29,100.0
2022-12-26 03:00:00,4.58,95.5,17.01,0.78,1014.22,100.0
2022-12-26 04:00:00,4.8,95.2,16.93,0.52,1013.44,100.0
2022-12-26 05:00:00,4.97,95.05,16.72,0.6,1012.75,100.0
2022-12-26 06:00:00,5.18,94.75,17.52,0.48,1012.28,100.0
2022-12-26 07:00:00,5.43,94.1,17.73,0.29,1011.97,100.0
2022-12-26 08:00:00,5.81,93.75,17.6,0.34,1011.7,100.0
2022-12-26 09:00:00,6.24,93.25,17.03,0.22,1011.46,100.0
2022-12-26 10:00:00,6.9,92.0,17.9,0.21,1011.11,100.0
2022-12-26 11:00:00,7.56,90.5,18.2,0.26,1010.66,100.0
2022-12-26 12:00:00,8.17,88.8,17.48,0.07,1010.34,100.0
2022-12-26 13:00:00,8.45,87.85,17.57,0.02,1010.31,100.0
2022-12-26 14:00:00,8.36,88.95,15.74,0.0,1010.4,100.0
2022-12-26 15:00:00,8.15,90.65,16.04,0.03,1010.5,100.0
2022-12-26 16:00:00,8.12,90.65,16.08,0.06,1010.64,100.0
2022-12-26 17:00:00,8.21,90.1,16.98,0.06,1010.59,100.0
2022-12-26 18:00:00,8.08,91.1,17.84,0.11,1010.66,100.0
2022-12-26 19:00:00,7.84,92.3,18.54,0.18,1010.93,100.0
2022-12-26 20:00:00,7.65,91.15,18.72,0.16,1011.2,100.0
2022-12-26 21:00:00,7.27,90.4,17.82,0.08,1011.56,85.0
2022-12-26 22:00:00,6.88,88.1,19.9,0.12,1011.96,92.0
2022-12-26 23:00:00,6.53,89.1,15.84,0.08,1012.22,100.0
2022-12-27 00:00:00,6.26,88.6,18.14,0.22,1012.38,100.0
2022-12-27 01:00:00,5.92,89.15,17.5,0.18,1012.86,100.0
2022-12-27 02:00:00,5.47,86.9,18.16,0.23,1013.31,100.0
2022-12-27 03:00:00,5.03,86.4,20.07,0.32,1013.84,100.0
2022-12-27 04:00:00,4.41,85.75,20.1,0.33,1014.55,73.0
2022-12-27 05:00:00,4.02,85.5,20.66,0.31,1015.36,37.0
2022-12-27 06:00:00,3.62,85.65,21.54,0.08,1016.14,64.0
2022-12-27 07:00:00,3.22,85.4,21.54,0.04,1017.16,42.0
2022-12-27 08:00:00,3.24,84.35,21.64,0.02,1017.92,16.0
2022-12-27 09:00:00,3.62,82.4,23.85,0.01,1018.52,34.0
2022-12-27 10:00:00,3.84,81.0,24.6,0.02,1018.82,26.0
2022-12-27 11:00:00,3.98,79.15,24.54,0.03,1019.05,99.0
2022-12-27 12:00:00,4.07,78.45,24.44,0.02,1019.21,100.0
2022-12-27 13:00:00,4.08,77.6,23.8,0.04,1019.51,46.0
2022-12-27 14:00:00,3.84,79.15,22.76,0.02,1020.02,81.0
2022-12-27 15:00:00,3.68,80.15,21.35,0.04,1020.59,100.0
2022-12-27 16:00:00,3.64,80.5,20.92,0.01,1020.96,100.0
2022-12-27 17:00:00,3.38,81.95,19.8,0.02,1021.34,42.0
2022-12-27 18:00:00,3.31,81.7,19.92,0.0,1021.72,99.0
2022-12-27 19:00:00,3.15,82.0,18.22,0.0,1022.13,100.0
2022-12-27 20:00:00,3.05,82.5,18.11,0.0,1022.48,100.0
2022-12-27 21:00:00,2.64,84.35,18.0,0.0,1022.81,70.0
2022-12-27 22:00:00,2.39,85.15,16.08,0.0,1022.94,14.0
2022-12-27 23:00:00,2.18,86.0,15.76,0.0,1022.98,41.0
2022-12-28 00:00:00,1.84,87.0,14.33,0.0,1022.82,50.0
2022-12-28 01:00:00,1.62,88.1,14.04,0.0,1022.76,0.0
2022-12-28 02:00:00,1.5,88.5,13.38,0.0,1022.35,14.0
2022-12-28 03:00:00,1.14,89.9,12.82,0.0,1021.87,51.0
2022-12-28 04:00:00,0.86,90.5,13.4,0.0,1021.34,98.0
2022-12-28 05:00:00,0.72,91.0,12.8,0.0,1020.85,41.0
2022-12-28 06:00:00,0.76,91.2,13.36,0.02,1020.26,100.0
2022-12-28 07:00:00,0.78,90.9,13.77,0.02,1019.86,100.0
2022-12-28 08:00:00,1.46,89.4,14.44,0.04,1019.38,100.0
2022-12-28 09:00:00,2.03,86.85,16.24,0.1,1019.06,100.0
2022-12-28 10:00:00,2.92,82.55,17.07,0.05,1018.28,100.0
2022-12-28 11:00:00,3.52,80.3,17.86,0.06,1017.25,100.0
2022-12-28 12:00:00,3.95,79.1,18.48,0.06,1016.19,100.0
2022-12-28 13:00:00,4.32,78.1,19.48,0.05,1015.38,100.0
2022-12-28 14:00:00,4.35,78.7,19.23,0.06,1014.79,53.0
2022-12-28 15:00:00,4.14,80.25,18.09,0.04,1014.52,100.0
2022-12-28 16:00:00,4.15,81.85,18.93,0.04,1014.25,100.0
2022-12-28 17:00:00,4.18,83.35,17.73,0.02,1014.1,100.0
2022-12-28 18:00:00,4.34,83.8,17.48,0.02,1013.84,100.0
2022-12-28 19:00:00,4.54,83.8,18.1,0.01,1013.68,100.0
2022-12-28 20:00:00,4.78,83.4,18.52,0.02,1013.47,100.0
2022-12-28 21:00:00,4.8,83.55,18.51,0.0,1013.21,100.0
2022-12-28 22:00:00,4.75,83.75,16.54,0.04,1012.91,100.0
2022-12-28 23:00:00,4.76,84.5,15.84,0.08,1012.52,100.0
2022-12-29 00:00:00,4.74,84.25,16.32,0.11,1011.98,100.0
2022-12-29 01:00:00,4.62,84.15,16.04,0.12,1011.64,100.0
2022-12-29 02:00:00,4.49,84.55,15.79,0.18,1011.21,100.0
2022-12-29 03:00:00,4.44,84.7,16.33,0.26,1010.71,100.0
2022-12-29 04:00:00,4.6,84.1,17.05,0.19,1010.35,100.0
2022-12-29 05:00:00,4.64,83.8,17.76,0.05,1009.92,100.0
2022-12-29 06:00:00,4.78,82.5,17.84,0.0,1009.61,100.0
2022-12-29 07:00:00,4.9,81.95,17.48,0.01,1009.46,100.0
2022-12-29 08:00:00,5.32,79.95,18.71,0.0,1009.4,100.0
2022-12-29 09:00:00,5.95,78.6,18.54,0.02,1009.34,100.0
2022-12-29 10:00:00,6.88,75.85,19.53,0.02,1008.96,100.0
2022-12-29 11:00:00,7.62,74.2,19.74,0.03,1008.42,100.0
2022-12-29 12:00:00,8.14,73.9,20.82,0.02,1008.1,67.0
2022-12-29 13:00:00,8.1,74.15,20.56,0.03,1007.98,100.0
2022-12-29 14:00:00,7.96,74.7,18.8,0.02,1008.21,99.0
2022-12-29 15:00:00,7.64,75.45,19.89,0.0,1008.36,99.0
2022-12-29 16:00:00,7.44,75.3,17.91,0.0,1008.49,95.0
2022-12-29 17:00:00,7.26,76.0,19.26,0.0,1008.75,99.0
2022-12-29 18:00:00,7.12,76.7,19.19,0.01,1008.88,65.0
2022-12-29 19:00:00,6.9,77.95,18.32,0.0,1009.06,97.0
2022-12-29 20:00:00,6.94,77.8,17.55,0.0,1009.26,99.0
2022-12-29 21:00:00,6.84,78.55,18.13,0.0,1009.48,26.0
2022-12-29 22:00:00,6.59,78.85,17.05,0.0,1009.72,32.0
2022-12-29 23:00:00,6.2,80.35,15.48,0.0,1010.0,80.0
2022-12-30 00:00:00,6.04,80.95,15.68,0.0,1010.16,87.0
2022-12-30 01:00:00,5.84,82.05,14.69,0.01,1010.37,100.0
2022-12-30 02:00:00,5.66,82.9,14.49,0.0,1010.56,100.0
2022-12-30 03:00:00,5.58,83.45,14.96,0.02,1010.77,100.0
2022-12-30 04:00:00,5.58,82.7,14.82,0.02,1011.16,100.0
2022-12-30 05:00:00,5.56,83.45,15.22,0.05,1011.68,100.0
2022-12-30 06:00:00,5.6,84.0,16.68,0.06,1012.26,100.0
2022-12-30 07:00:00,5.57,83.65,16.42,0.02,1013.03,100.0
2022-12-30 08:00:00,5.6,82.9,16.36,0.03,1013.88,0.0
2022-12-30 09:00:00,6.22,81.0,18.22,0.03,1014.72,0.0
2022-12-30 10:00:00,7.0,77.05,19.51,0.0,1015.02,22.0
2022-12-30 11:00:00,7.63,73.8,20.22,0.0,1015.1,15.0
2022-12-30 12:00:00,7.96,71.0,19.94,0.0,1015.28,8.0
2022-12-30 13:00:00,7.83,69.9,18.3,0.0,1015.48,0.0
2022-12-30 14:00:00,6.97,73.1,14.02,0.0,1015.74,18.0
2022-12-30 15:00:00,5.65,78.1,11.76,0.0,1016.11,100.0
2022-12-30 16:00:00,4.56,82.0,11.47,0.0,1016.24,95.0
2022-12-30 17:00:00,3.92,84.85,11.9,0.0,1016.22,93.0
2022-12-30 18:00:00,3.72,85.3,13.16,0.0,1016.0,100.0
2022-12-30 19:00:00,3.54,86.65,15.08,0.0,1015.57,100.0
2022-12-30 20:00:00,3.42,86.4,15.76,0.0,1015.22,100.0
2022-12-30 21:00:00,3.29,86.9,17.12,0.0,1014.77,100.0
2022-12-30 22:00:00,3.41,85.6,18.09,0.0,1014.19,100.0
2022-12-30 23:00:00,3.82,84.5,18.66,0.0,1013.42,100.0
2022-12-31 00:00:00,4.19,85.55,18.93,0.01,1012.7,100.0
2022-12-31 01:00:00,4.35,86.6,19.32,0.02,1012.46,100.0
2022-12-31 02:00:00,4.8,86.8,18.45,0.04,1012.2,100.0
2022-12-31 03:00:00,5.2,87.6,19.85,0.03,1012.06,100.0
2022-12-31 04:00:00,5.76,87.25,19.18,0.02,1012.02,100.0
2022-12-31 05:00:00,6.12,87.65,19.78,0.0,1012.07,100.0
2022-12-31 06:00:00,6.36,88.4,18.93,0.0,1012.12,100.0
2022-12-31 07:00:00,6.79,89.15,17.82,0.0,1012.38,100.0
2022-12-31 08:00:00,7.41,88.9,16.88,0.03,1012.64,98.0
2022-12-31 09:00:00,8.25,87.15,18.56,0.1,1012.62,95.0
2022-12-31 10:00:00,9.08,86.35,17.6,0.1,1012.25,99.0
2022-12-31 11:00:00,9.94,84.55,19.7,0.04,1011.66,100.0
2022-12-31 12:00:00,10.62,84.1,20.63,0.04,1011.1,100.0
2022-12-31 13:00:00,10.93,84.25,20.18,0.03,1010.9,100.0
2022-12-31 14:00:00,11.24,84.35,20.22,0.02,1011.07,100.0
2022-12-31 15:00:00,11.34,85.15,20.94,0.06,1011.36,100.0
2022-12-31 16:00:00,11.54,84.45,19.74,0.01,1011.6,100.0
2022-12-31 17:00:00,11.68,83.05,19.44,0.02,1011.82,100.0
2022-12-31 18:00:00,11.85,83.05,20.52,0.02,1012.05,100.0
2022-12-31 19:00:00,11.94,83.5,20.2,0.0,1012.19,100.0
2022-12-31 20:00:00,12.01,83.15,18.99,0.03,1012.29,100.0
2022-12-31 21:00:00,12.01,82.25,20.0,0.08,1012.45,100.0
2022-12-31 22:00:00,11.86,82.15,20.07,0.11,1012.44,100.0
2022-12-31 23:00:00,11.74,81.4,18.88,0.04,1012.44,100.0
2023-01-01 00:00:00,12.09,79.05,19.46,0.1,1012.42,97.0
2023-01-01 01:00:00,12.48,76.25,18.99,0.13,1012.52,100.0
2023-01-01 02:00:00,12.4,74.0,21.02,0.06,1012.6,100.0
2023-01-01 03:00:00,12.5,71.8,22.54,0.06,1012.68,100.0
2023-01-01 04:00:00,12.64,69.15,22.98,0.02,1012.83,100.0
2023-01-01 05:00:00,12.76,67.25,22.41,0.0,1013.16,93.0
2023-01-01 06:00:00,12.45,67.2,21.92,0.0,1013.54,100.0
2023-01-01 07:00:00,12.3,67.55,22.1,0.0,1014.14,42.0
2023-01-01 08:00:00,12.67,65.8,22.25,0.0,1014.76,21.0
2023-01-01 09:00:00,13.46,63.4,23.44,0.0,1015.25,85.0
2023-01-01 10:00:00,14.35,60.05,23.28,0.0,1015.24,83.0
2023-01-01 11:00:00,14.98,57.55,24.77,0.0,1015.18,100.0
2023-01-01 12:00:00,15.22,56.55,22.92,0.0,1015.28,100.0
2023-01-01 13:00:00,14.77,57.6,23.3,0.0,1015.64,99.0
2023-01-01 14:00:00,14.02,60.3,21.33,0.0,1016.3,100.0
2023-01-01 15:00:00,12.96,64.2,19.92,0.0,1017.1,100.0
2023-01-01 16:00:00,11.97,67.85,18.27,0.0,1017.94,100.0
2023-01-01 17:00:00,11.39,70.0,18.51,0.0,1018.62,100.0
2023-01-01 18:00:00,10.95,71.25,17.84,0.0,1019.14,100.0
2023-01-01 19:00:00,10.28,73.45,15.25,0.0,1019.84,100.0
2023-01-01 20:00:00,9.86,76.05,14.24,0.0,1020.24,100.0
2023-01-01 21:00:00,9.49,78.5,12.96,0.0,1020.69,100.0
2023-01-01 22:00:00,9.22,79.35,11.59,0.0,1020.96,100.0
2023-01-01 23:00:00,8.85,81.25,9.92,0.0,1020.86,100.0
2023-01-02 00:00:00,8.57,81.95,10.74,0.0,1020.82,100.0
2023-01-02 01:00:00,8.2,85.2,9.57,0.0,1020.7,100.0
2023-01-02 02:00:00,8.08,86.2,9.25,0.02,1020.44,100.0
2023-01-02 03:00:00,7.95,87.95,10.69,0.03,1020.1,100.0
2023-01-02 04:00:00,7.75,89.25,11.24,0.03,1019.69,100.0
2023-01-02 05:00:00,7.7,88.95,10.94,0.08,1019.3,100.0
2023-01-02 06:00:00,7.72,89.1,11.99,0.07,1018.74,95.0
2023-01-02 07:00:00,7.76,89.25,13.27,0.11,1018.39,100.0
2023-01-02 08:00:00,8.37,87.3,13.25,0.1,1018.23,100.0
2023-01-02 09:00:00,9.04,85.2,13.66,0.06,1018.06,100.0
2023-01-02 10:00:00,10.01,81.65,15.46,0.06,1017.42,99.0
2023-01-02 11:00:00,10.84,78.1,16.26,0.02,1016.78,54.0
2023-01-02 12:00:00,11.5,75.65,15.96,0.02,1016.2,61.0
2023-01-02 13:00:00,12.0,73.45,14.84,0.02,1015.86,100.0
2023-01-02 14:00:00,11.88,73.25,13.86,0.0,1015.85,100.0
2023-01-02 15:00:00,11.36,74.15,15.04,0.0,1015.92,100.0
